,Date,Artist,Title,Time
412,2023-04-09 21:08,Białas,"Mali ludzie, wielkie nieba",239995
413,2023-04-09 21:04,Kacper HTA,Zbrodnia i kara,271926
414,2023-04-09 21:00,John Mamann,Love Life - French Version,173104
415,2023-04-09 20:57,Jaymes Young,Infinity,237720
416,2023-04-09 20:53,Cheriimoya,"Living Life, In The Night",122517
417,2023-04-09 20:51,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,44265
418,2023-04-06 19:30,NF,If You Want Love,13970
419,2023-04-06 19:30,Kuban,same zmartwienia,0
420,2023-04-06 19:30,Żabson,Supersize,0
421,2023-04-06 12:59,NF,If You Want Love,18020
422,2023-04-06 12:42,BLANKA,Solo,0
423,2023-04-06 12:42,Rema,Calm Down (with Selena Gomez),0
424,2023-04-05 22:34,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,169234
425,2023-04-05 22:31,Sasha Alex Sloan,Older,191001
426,2023-04-05 22:28,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687
427,2023-04-05 22:25,Duncan Laurence,Arcade (feat. FLETCHER),187453
428,2023-04-05 22:21,Sasha Alex Sloan,Dancing With Your Ghost,197732
429,2023-04-05 22:18,Ruth B.,Dandelions - slowed + reverb,268717
430,2023-04-05 22:14,Alex & Sierra,Little Do You Know,185200
431,2023-04-05 22:11,The Walkers,Unity,204533
432,2023-04-05 22:08,Bryan,Travis,118378
433,2023-04-05 22:06,Veason,Skarbie,187384
434,2023-04-05 22:03,Doli,spadająca gwiazda,143227
435,2023-04-05 22:00,Aymi,W mojej bluzie,139019
436,2023-04-05 21:58,obi,Presja,168602
437,2023-04-05 21:55,Bryan,Na zawsze,186812
438,2023-04-05 21:52,Bryan,Ile dałbym,127389
439,2023-04-05 21:50,Juice WRLD,Lucid Dreams,239835
440,2023-04-05 21:47,Ola Olszewska,Czy To Nadal Ja,201461
441,2023-04-05 21:43,SAPPHIRE,Unity (Acoustic),180521
442,2023-04-05 21:40,sanah,najlepszy dzień w moim życiu,251500
443,2023-04-05 21:36,Robin Hustin,Light It Up,185390
444,2023-04-05 21:33,He Is We,I Wouldn't Mind,200059
445,2023-04-05 21:30,Kygo,Stargazing,236853
446,2023-04-05 21:26,Jacob Lee,Silhouette,301803
447,2023-04-05 21:21,Jubël,4AM (feat. HOLT.),194195
448,2023-04-05 21:18,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
449,2023-04-05 21:14,sanah,Hymn (J. Słowacki),252000
450,2023-04-05 21:10,Białas,"Mali ludzie, wielkie nieba",239995
451,2023-04-05 21:06,Kacper HTA,Zbrodnia i kara,271926
452,2023-04-05 21:02,John Mamann,Love Life - French Version,173104
453,2023-04-05 20:59,Jaymes Young,Infinity,237720
454,2023-04-05 20:55,Cheriimoya,"Living Life, In The Night",122517
455,2023-04-05 20:53,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,213253
456,2023-04-05 20:50,Sasha Alex Sloan,Older,191001
457,2023-04-05 20:47,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687
458,2023-04-05 20:43,Duncan Laurence,Arcade (feat. FLETCHER),187453
459,2023-04-05 20:40,Sasha Alex Sloan,Dancing With Your Ghost,197732
460,2023-04-05 20:37,Ruth B.,Dandelions - slowed + reverb,268717
461,2023-04-05 20:33,Alex & Sierra,Little Do You Know,185200
462,2023-04-05 20:30,The Walkers,Unity,204533
463,2023-04-05 20:26,Bryan,Travis,118378
464,2023-04-05 20:25,Veason,Skarbie,187384
465,2023-04-05 20:22,Doli,spadająca gwiazda,143227
466,2023-04-05 20:19,Aymi,W mojej bluzie,139019
467,2023-04-05 20:17,obi,Presja,168602
468,2023-04-05 20:14,Bryan,Na zawsze,186812
469,2023-04-05 20:11,Bryan,Ile dałbym,127389
470,2023-04-05 20:09,Juice WRLD,Lucid Dreams,239835
471,2023-04-05 20:05,Ola Olszewska,Czy To Nadal Ja,201461
472,2023-04-05 20:02,SAPPHIRE,Unity (Acoustic),180521
473,2023-04-05 19:59,sanah,najlepszy dzień w moim życiu,249627
474,2023-04-05 18:25,Owl City,Fireflies,182427
475,2023-04-05 18:11,Owl City,Fireflies,200375
476,2023-04-05 18:08,Slowed Tunes,Fireflies (slowed + reverb),260
477,2023-04-05 18:08,Jada Facer,Fireflies (Acoustic),110775
478,2023-04-05 18:06,Owl City,Fireflies,19509
479,2023-04-05 18:06,Bassjackers,Fireflies (feat. Luciana),2956
480,2023-04-05 17:40,Kygo,Stargazing,8936
481,2023-04-05 16:46,Jacob Lee,Silhouette,301803
482,2023-04-05 16:41,Jubël,4AM (feat. HOLT.),194195
483,2023-04-05 16:38,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
484,2023-04-05 16:34,Jacob Lee,Silhouette,273048
485,2023-04-05 16:29,Jubël,4AM (feat. HOLT.),194195
486,2023-04-05 16:26,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
487,2023-04-05 16:22,Jacob Lee,Silhouette,291946
488,2023-04-05 16:18,Jubël,4AM (feat. HOLT.),194195
489,2023-04-05 16:15,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
490,2023-04-05 16:11,sanah,Hymn (J. Słowacki),252000
491,2023-04-05 16:06,Białas,"Mali ludzie, wielkie nieba",894
492,2023-04-05 16:06,Kacper HTA,Zbrodnia i kara,149575
493,2023-04-05 16:04,John Mamann,Love Life - French Version,173105
494,2023-04-05 16:01,Jaymes Young,Infinity,237720
495,2023-04-05 15:57,Cheriimoya,"Living Life, In The Night",122517
496,2023-04-05 15:55,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,213253
497,2023-04-05 15:51,Alex & Sierra,Little Do You Know,185200
498,2023-04-05 15:51,Ruth B.,Dandelions - slowed + reverb,33394
499,2023-04-05 15:48,The Walkers,Unity,204533
500,2023-04-05 15:45,Bryan,Travis,118378
501,2023-04-05 15:43,Veason,Skarbie,187384
502,2023-04-05 15:40,Doli,spadająca gwiazda,143227
503,2023-04-05 15:37,obi,Presja,13509
504,2023-04-05 15:37,Aymi,W mojej bluzie,2271
505,2023-04-05 15:37,Bryan,Na zawsze,186812
506,2023-04-05 15:34,Bryan,Ile dałbym,127389
507,2023-04-05 15:32,The Walkers,Unity,132653
508,2023-04-05 15:32,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,2895
509,2023-04-05 15:30,Bryan,Travis,118378
510,2023-04-05 15:28,Veason,Skarbie,187384
511,2023-04-05 15:25,Doli,spadająca gwiazda,143227
512,2023-04-05 15:23,obi,Presja,22642
513,2023-04-05 15:22,Bryan,Na zawsze,186812
514,2023-04-05 15:19,Bryan,Ile dałbym,127389
515,2023-04-05 15:17,Juice WRLD,Lucid Dreams,239835
516,2023-04-05 15:13,Ola Olszewska,Czy To Nadal Ja,201461
517,2023-04-05 15:10,SAPPHIRE,Unity (Acoustic),180521
518,2023-04-05 15:07,sanah,najlepszy dzień w moim życiu,251500
519,2023-04-05 15:03,Robin Hustin,Light It Up,185390
520,2023-04-05 15:00,He Is We,I Wouldn't Mind,200059
521,2023-04-05 14:57,Kygo,Stargazing,236853
522,2023-04-05 14:53,Jacob Lee,Silhouette,301803
523,2023-04-05 14:48,Jubël,4AM (feat. HOLT.),194195
524,2023-04-05 14:45,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
525,2023-04-05 14:41,He Is We,I Wouldn't Mind,2391
526,2023-04-05 14:41,Cheriimoya,"Living Life, In The Night",8828
527,2023-04-05 14:41,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,213253
528,2023-04-05 14:38,Kygo,Stargazing,66884
529,2023-04-05 14:37,Jacob Lee,Silhouette,301803
530,2023-04-05 14:32,Jubël,4AM (feat. HOLT.),131889
531,2023-04-05 14:29,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
532,2023-04-05 14:25,Jacob Lee,Silhouette,224399
533,2023-04-05 14:25,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,1619
534,2023-04-05 14:22,Jubël,4AM (feat. HOLT.),194195
535,2023-04-05 14:19,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
536,2023-04-05 14:15,Veason,Skarbie,145283
537,2023-04-05 14:11,Doli,spadająca gwiazda,143227
538,2023-04-05 14:09,Aymi,W mojej bluzie,26045
539,2023-04-05 14:08,obi,Presja,47211
540,2023-04-05 14:07,Bryan,Na zawsze,186812
541,2023-04-05 14:04,Bryan,Ile dałbym,127389
542,2023-04-05 14:02,Juice WRLD,Lucid Dreams,239835
543,2023-04-05 13:59,Ola Olszewska,Czy To Nadal Ja,201461
544,2023-04-05 13:55,SAPPHIRE,Unity (Acoustic),180521
545,2023-04-05 13:52,SAPPHIRE,Unity (Acoustic),3970
546,2023-04-05 08:48,SAPPHIRE,Unity (Acoustic),79249
547,2023-04-05 08:18,sanah,najlepszy dzień w moim życiu,251500
548,2023-04-05 08:13,Robin Hustin,Light It Up,185390
549,2023-04-05 08:10,He Is We,I Wouldn't Mind,200059
550,2023-04-05 08:07,Kygo,Stargazing,236853
551,2023-04-05 08:03,Jacob Lee,Silhouette,301803
552,2023-04-05 07:58,Jubël,4AM (feat. HOLT.),194195
553,2023-04-05 07:55,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
554,2023-04-05 07:52,sanah,Hymn (J. Słowacki),252000
555,2023-04-05 07:47,Białas,"Mali ludzie, wielkie nieba",239995
556,2023-04-05 07:43,Kacper HTA,Zbrodnia i kara,26218
557,2023-04-05 07:43,John Mamann,Love Life - French Version,124203
558,2023-04-05 07:41,Jaymes Young,Infinity,237720
559,2023-04-05 07:37,Cheriimoya,"Living Life, In The Night",122517
560,2023-04-05 07:35,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,213253
561,2023-04-05 07:32,Sasha Alex Sloan,Older,191001
562,2023-04-05 07:29,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687
563,2023-04-05 07:25,Duncan Laurence,Arcade (feat. FLETCHER),187453
564,2023-04-05 07:22,Sasha Alex Sloan,Dancing With Your Ghost,197732
565,2023-04-05 07:19,Ruth B.,Dandelions - slowed + reverb,268717
566,2023-04-05 07:15,Alex & Sierra,Little Do You Know,185200
567,2023-04-05 07:12,The Walkers,Unity,204533
568,2023-04-05 07:08,Bryan,Travis,1084
569,2023-04-05 07:08,Veason,Skarbie,128197
570,2023-04-05 07:06,Doli,spadająca gwiazda,143227
571,2023-04-05 07:03,Aymi,W mojej bluzie,139019
572,2023-04-05 07:01,obi,Presja,168602
573,2023-04-05 06:58,Bryan,Na zawsze,186812
574,2023-04-05 06:55,Bryan,Ile dałbym,127389
575,2023-04-05 06:53,Ray Dalton,Do It Again,0
576,2023-04-05 06:53,Michael Patrick Kelly,Wonders (feat. Rakim),0
577,2023-04-05 06:53,Bryan,Ile dałbym,3860
578,2023-04-04 22:29,sanah,najlepszy dzień w moim życiu,180018
579,2023-04-04 22:26,Robin Hustin,Light It Up,185390
580,2023-04-04 22:23,He Is We,I Wouldn't Mind,200059
581,2023-04-04 22:20,Kygo,Stargazing,236853
582,2023-04-04 22:16,Jacob Lee,Silhouette,301803
583,2023-04-04 22:11,Jubël,4AM (feat. HOLT.),194195
584,2023-04-04 22:08,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
585,2023-04-04 22:04,sanah,Hymn (J. Słowacki),252000
586,2023-04-04 22:00,Białas,"Mali ludzie, wielkie nieba",239995
587,2023-04-04 21:56,Kacper HTA,Zbrodnia i kara,271926
588,2023-04-04 21:52,John Mamann,Love Life - French Version,173104
589,2023-04-04 21:49,Jaymes Young,Infinity,237720
590,2023-04-04 21:45,Cheriimoya,"Living Life, In The Night",122517
591,2023-04-04 21:43,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,152294
592,2023-04-04 21:41,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,59315
593,2023-04-04 21:40,Sasha Alex Sloan,Older,191001
594,2023-04-04 21:37,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687
595,2023-04-04 21:33,Duncan Laurence,Arcade (feat. FLETCHER),187453
596,2023-04-04 21:30,Sasha Alex Sloan,Dancing With Your Ghost,197732
597,2023-04-04 21:27,Ruth B.,Dandelions - slowed + reverb,268717
598,2023-04-04 21:23,Alex & Sierra,Little Do You Know,185200
599,2023-04-04 21:20,The Walkers,Unity,204533
600,2023-04-04 21:16,Bryan,Travis,118378
601,2023-04-04 21:14,Veason,Skarbie,187384
602,2023-04-04 21:11,Doli,spadająca gwiazda,143227
603,2023-04-04 21:09,Aymi,W mojej bluzie,139019
604,2023-04-04 21:07,obi,Presja,168602
605,2023-04-04 21:04,Bryan,Na zawsze,186811
606,2023-04-04 21:01,Bryan,Ile dałbym,127389
607,2023-04-04 20:59,Juice WRLD,Lucid Dreams,239835
608,2023-04-04 20:55,Ola Olszewska,Czy To Nadal Ja,201460
609,2023-04-04 20:52,SAPPHIRE,Unity (Acoustic),180521
610,2023-04-04 20:49,sanah,najlepszy dzień w moim życiu,251500
611,2023-04-04 20:45,Robin Hustin,Light It Up,185390
612,2023-04-04 20:42,He Is We,I Wouldn't Mind,200059
613,2023-04-04 20:39,Kygo,Stargazing,236853
614,2023-04-04 20:35,Jacob Lee,Silhouette,301803
615,2023-04-04 20:30,Jubël,4AM (feat. HOLT.),194195
616,2023-04-04 20:27,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
617,2023-04-04 20:23,sanah,Hymn (J. Słowacki),252000
618,2023-04-04 20:19,Białas,"Mali ludzie, wielkie nieba",239995
619,2023-04-04 20:15,Kacper HTA,Zbrodnia i kara,271926
620,2023-04-04 20:11,John Mamann,Love Life - French Version,173105
621,2023-04-04 20:08,Jaymes Young,Infinity,237720
622,2023-04-04 20:04,Cheriimoya,"Living Life, In The Night",122517
623,2023-04-04 20:02,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,213253
624,2023-04-04 19:59,Sasha Alex Sloan,Older,191001
625,2023-04-04 19:55,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687
626,2023-04-04 19:52,Duncan Laurence,Arcade (feat. FLETCHER),187453
627,2023-04-04 19:49,Sasha Alex Sloan,Dancing With Your Ghost,197732
628,2023-04-04 19:46,Ruth B.,Dandelions - slowed + reverb,268717
629,2023-04-04 19:42,Alex & Sierra,Little Do You Know,185200
630,2023-04-04 19:39,The Walkers,Unity,204533
631,2023-04-04 19:35,Bryan,Travis,118378
632,2023-04-04 19:33,Veason,Skarbie,187384
633,2023-04-04 19:30,Doli,spadająca gwiazda,143227
634,2023-04-04 19:28,Aymi,W mojej bluzie,139019
635,2023-04-04 19:26,obi,Presja,168602
636,2023-04-04 19:23,Bryan,Na zawsze,186811
637,2023-04-04 19:20,Bryan,Ile dałbym,127389
638,2023-04-04 19:18,Juice WRLD,Lucid Dreams,239835
639,2023-04-04 19:14,Ola Olszewska,Czy To Nadal Ja,201461
640,2023-04-04 19:11,SAPPHIRE,Unity (Acoustic),180521
641,2023-04-04 16:57,Jubël,4AM (feat. HOLT.),6563
642,2023-04-04 16:57,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,238563
643,2023-04-04 16:36,Białas,"Mali ludzie, wielkie nieba",1104
644,2023-04-04 16:36,Kacper HTA,Zbrodnia i kara,13160
645,2023-04-04 16:36,John Mamann,Love Life - French Version,173105
646,2023-04-04 16:36,sanah,Hymn (J. Słowacki),1325
647,2023-04-04 16:33,Jaymes Young,Infinity,237720
648,2023-04-04 16:30,Cheriimoya,"Living Life, In The Night",122517
649,2023-04-04 16:28,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,151691
650,2023-04-04 16:25,sanah,najlepszy dzień w moim życiu,122109
651,2023-04-04 16:23,Robin Hustin,Light It Up,185390
652,2023-04-04 16:20,He Is We,I Wouldn't Mind,200059
653,2023-04-04 16:17,Kygo,Stargazing,236853
654,2023-04-04 16:13,Jacob Lee,Silhouette,301803
655,2023-04-04 16:08,Jubël,4AM (feat. HOLT.),194195
656,2023-04-04 16:05,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
657,2023-04-04 16:01,Jubël,4AM (feat. HOLT.),155148
658,2023-04-04 15:48,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
659,2023-04-04 15:44,sanah,najlepszy dzień w moim życiu,128920
660,2023-04-04 15:38,Robin Hustin,Light It Up,185390
661,2023-04-04 15:35,SAPPHIRE,Unity (Acoustic),133927
662,2023-04-04 15:33,Godface Killa,CHŁOPAK NATSU,0
663,2023-04-04 15:33,Lara Kay,Dusk Till Dawn,10156
664,2023-04-04 15:33,Mata,333 km/h,0
665,2023-04-04 15:32,Lara Kay,Dusk Till Dawn,128345
666,2023-04-04 15:30,FiloChill,D u s k T i l l D a w n (slowed reverb),264377
667,2023-04-04 15:25,SAPPHIRE,Unity (Acoustic),84523
668,2023-04-04 15:24,sanah,najlepszy dzień w moim życiu,9404
669,2023-04-04 15:24,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,3207
670,2023-04-04 15:23,Bryan,Ile dałbym,127389
671,2023-04-04 15:23,Bryan,Na zawsze,4098
672,2023-04-04 15:21,Duncan Laurence,Arcade (feat. FLETCHER),20072
673,2023-04-04 15:21,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,213253
674,2023-04-04 15:18,Bryan,Travis,66206
675,2023-04-04 15:18,Bryan,Na zawsze,7572
676,2023-04-04 15:16,Doli,spadająca gwiazda,143227
677,2023-04-04 15:14,Alex & Sierra,Little Do You Know,185200
678,2023-04-04 15:14,Duncan Laurence,Arcade (feat. FLETCHER),14742
679,2023-04-04 15:11,Kygo,Stargazing,236853
680,2023-04-04 15:07,Sasha Alex Sloan,Dancing With Your Ghost,197732
681,2023-04-04 15:04,Białas,"Mali ludzie, wielkie nieba",239995
682,2023-04-04 15:00,Sasha Alex Sloan,Older,191001
683,2023-04-04 14:57,Jubël,4AM (feat. HOLT.),194195
684,2023-04-04 14:54,Veason,Skarbie,187384
685,2023-04-04 14:51,Robin Hustin,Light It Up,185390
686,2023-04-04 14:38,Veason,Skarbie,168425
687,2023-04-04 14:25,John Mamann,Love Life - French Version,173105
688,2023-04-04 14:23,Jacob Lee,Silhouette,301803
689,2023-04-04 14:18,Robin Hustin,Light It Up,58635
690,2023-04-04 14:17,Robin Hustin,Light It Up,185390
691,2023-04-04 14:03,Robin Hustin,Light It Up,185390
692,2023-04-04 14:00,Robin Hustin,Light It Up,185390
693,2023-04-04 13:57,Robin Hustin,Light It Up,185390
694,2023-04-04 13:54,Robin Hustin,Light It Up,185390
695,2023-04-04 13:51,Robin Hustin,Light It Up,185390
696,2023-04-04 06:30,Veason,Skarbie,34226
697,2023-04-04 06:09,Robin Hustin,Light It Up,185390
698,2023-04-04 06:06,The Walkers,Unity,41553
699,2023-04-04 06:06,Bryan,Na zawsze,186812
700,2023-04-04 06:03,Sasha Alex Sloan,Older,191001
701,2023-04-04 05:54,Białas,"Mali ludzie, wielkie nieba",239995
702,2023-04-04 05:50,Veason,Skarbie,187384
703,2023-04-04 05:47,Sasha Alex Sloan,Dancing With Your Ghost,197732
704,2023-04-04 05:44,Aymi,W mojej bluzie,139019
705,2023-04-04 05:41,sanah,najlepszy dzień w moim życiu,251500
706,2023-04-04 05:37,Doli,spadająca gwiazda,143227
707,2023-04-04 05:27,Kygo,Stargazing,236853
708,2023-04-04 05:23,Ruth B.,Dandelions - slowed + reverb,268717
709,2023-04-04 05:19,sanah,Hymn (J. Słowacki),252000
710,2023-04-04 05:15,Juice WRLD,Lucid Dreams,239835
711,2023-04-04 05:11,Jubël,4AM (feat. HOLT.),194195
712,2023-04-04 05:08,The Chainsmokers,Takeaway (feat. Lennon Stella) - Pilton Remix,213253
713,2023-04-04 05:04,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000
714,2023-04-04 05:00,JP Saxe,If the World Was Ending (feat. Julia Michaels),208687
715,2023-04-04 04:57,Jaymes Young,Infinity,237720
716,2023-04-04 04:53,John Mamann,Love Life - French Version,173105
717,2023-04-04 04:50,Cheriimoya,"Living Life, In The Night",122517
718,2023-04-04 04:48,Bryan,Travis,118378
719,2023-04-04 04:47,Robin Hustin,Light It Up,185390
720,2023-04-04 04:44,Jacob Lee,Silhouette,301803
721,2023-04-04 04:39,Bryan,Ile dałbym,127389
722,2023-04-04 04:37,Alex & Sierra,Little Do You Know,185200
723,2023-04-04 04:34,Kacper HTA,Zbrodnia i kara,271926
724,2023-04-04 04:29,He Is We,I Wouldn't Mind,200059
725,2023-04-04 04:26,Duncan Laurence,Arcade (feat. FLETCHER),187453
726,2023-04-04 04:23,obi,Presja,168602
727,2023-04-04 04:20,Ola Olszewska,Czy To Nadal Ja,201461
728,2023-04-04 04:17,The Walkers,Unity,204533
729,2023-04-04 04:14,Bryan,Na zawsze,186812
730,2023-04-04 04:10,Sasha Alex Sloan,Older,191001
731,2023-04-04 04:07,Białas,"Mali ludzie, wielkie nieba",239995
732,2023-04-04 04:05,347aidan,MEMORIES!,0
733,2023-04-04 04:05,Chivas,Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna,0
734,2023-04-04 04:05,BoyWithUke,IDGAF (with blackbear),0
735,2023-04-04 04:05,Jaymes Young,Happiest Year,0
736,2023-04-04 04:05,Doli,COB4IN,0
737,2023-04-04 04:05,Dean Lewis,How Do I Say Goodbye,0
738,2023-04-04 04:04,Veason,Skarbie,187384
739,2023-04-04 03:53,Sasha Alex Sloan,Dancing With Your Ghost,197732
740,2023-04-04 03:50,Aymi,W mojej bluzie,139019
741,2023-04-04 03:47,sanah,najlepszy dzień w moim życiu,251500
742,2023-04-04 03:43,Doli,spadająca gwiazda,143227
743,2023-04-04 03:41,Kygo,Stargazing,236853
744,2023-04-04 03:37,Ruth B.,Dandelions - slowed + reverb,268717
745,2023-04-04 03:33,sanah,Hymn (J. Słowacki),252000
746,2023-04-04 03:29,Juice WRLD,Lucid Dreams,239835
747,2023-04-04 03:25,Jubël,4AM (feat. HOLT.),194195
748,2023-04-04 03:21,347aidan,MEMORIES!,0
749,2023-04-04 03:21,BoyWithUke,IDGAF (with blackbear),0
750,2023-04-03 22:29,347aidan,MEMORIES!,0
751,2023-04-03 22:29,Chivas,Anyżowe żelki,0
752,2023-04-03 22:29,BoyWithUke,IDGAF (with blackbear),0
753,2023-04-03 22:29,Żabson,Nie Mam Czasu Na Wakacje,0
754,2023-04-03 20:51,Ray Dalton,Do It Again,128380
755,2023-04-03 15:06,Carpo Di Nemo,Flowing River,64078
756,2023-04-03 15:06,Michael Patrick Kelly,Wonders (feat. Rakim),10870
757,2023-04-03 15:05,Velvet Felt,Steps,80268
758,2023-04-03 15:04,The Magic Box,Timeless,81384
759,2023-04-03 15:02,Markus Steinberg,Come Back,77296
760,2023-04-03 15:01,De Maynes,Frictionless,157624
761,2023-04-03 14:59,Velvet Felt,Be Around,115875
762,2023-04-03 14:57,Markus Steinberg,Defying Moment,98307
763,2023-04-03 14:55,Nils Klein,Infinity,83052
764,2023-04-03 14:54,The Magic Box,The Wave,75050
765,2023-04-03 14:53,Nils Klein,Falling Into You,82043
766,2023-04-03 14:52,Carpo Di Nemo,Changes,81250
767,2023-04-03 14:50,Velvet Felt,The Mirror,91009
768,2023-04-03 14:49,De Maynes,É.TEMEN.AN.KI,245843
769,2023-04-03 14:45,Carpo Di Nemo,Be Right Back,73156
770,2023-04-03 14:44,Fidi Bie,Morgenroutine,77716
771,2023-04-03 14:43,Markus Steinberg,Into the Light,107101
772,2023-04-03 14:41,Carpo Di Nemo,Just a Smile,80666
773,2023-04-03 14:40,Carpo Di Nemo,Rolling Circles,86306
774,2023-04-03 14:38,Art Lounge,Sleepless,107949
775,2023-04-03 14:37,Art Lounge,Time Will Tell,50833
776,2023-04-03 14:36,Project Hologram,Pasiphae,127859
777,2023-04-03 14:34,The Magic Box,Behind the Door,74673
778,2023-04-03 14:33,De Maynes,Ludwig,291429
779,2023-04-03 14:28,Sycorax X,Rise and Shine,21216
780,2023-04-03 14:28,Bring Me The Horizon,Throne,16570
781,2023-04-03 14:27,Art Lounge,Bear with Me,160521
782,2023-04-03 14:25,Markus Steinberg,Lonely Bird,97169
783,2023-04-03 14:23,Carpo Di Nemo,The Open Road,85105
784,2023-04-03 14:22,Nils Klein,High Above,92331
785,2023-04-03 14:21,Project Hologram,Seeing the Sun,114900
786,2023-04-03 14:19,Finn X,Petruschka,69829
787,2023-04-03 14:18,Silent City,Return,71250
788,2023-04-03 14:17,Fidi Bie,Einleitung,103025
789,2023-04-03 14:15,Markus Steinberg,Just You and Me,142837
790,2023-04-03 14:13,Adam Specter,read my mind,79375
791,2023-04-03 14:11,Art Lounge,Way Up,92327
792,2023-04-03 14:10,Art Lounge,Gone,62339
793,2023-04-03 14:09,Silent City,Monument,90508
794,2023-04-03 14:08,De Maynes,Oscillate,58776
795,2023-04-03 14:07,Art Lounge,Monday Morning,87806
796,2023-04-03 14:05,Carpo Di Nemo,Changes,81250
797,2023-04-03 14:04,Sycorax X,Simple and True,92946
798,2023-04-03 14:03,Project Hologram,Daidalos,95820
799,2023-04-03 14:01,De Maynes,Ludwig,291429
